Student ID,Student Name,Job ID #1,Job ID #2,Job ID #3,Job ID #4,Job ID #5
2122,Bruce Jackson,215,282,362,,
2123,Janet Hernandez,436,194,110,,
2124,Doug Jobs,226,204,400,270,
2125,Lucas Bravo,216,25,266,108,302
2126,Doug Williams,492,477,3,,
2127,Richard Jackson,442,142,480,317,349
2128,Eddie Rudd,253,134,,,
2129,Maria Bobson,152,28,86,279,
2130,Janet Diesel,308,420,47,135,242
2131,Matt Young,138,92,291,187,63
2132,Thomas Mungus,389,16,53,,
2133,Mikey Hernandez,176,248,,,
2134,Jeff Jackson,179,235,,,
2135,Jefferson Morgan,332,494,174,258,112
2136,Matt Sanchez,292,118,,,
2137,Michael Stevenson,86,342,187,,
2138,Matt Mack,412,18,437,370,415
2139,Morgan Rudd,134,399,95,99,458
2140,Thomas Williams,65,259,202,381,255
2141,Paul Hernandez,49,259,,,
2142,Jillian Quintero,116,262,317,253,73
2143,Bob Gomez,388,70,181,137,
2144,Bruce Gomez,354,67,159,168,301
2145,Janet Dell,162,55,362,305,111
2146,Illiana Diesel,124,243,240,4,
2147,Morgan Parker,141,473,365,449,
2148,Jessica Jackson,197,350,371,6,389
2149,Paul Sobrino,401,80,106,,
2150,Bob Lopez,416,60,,,
2151,Jessica Padilla,77,121,11,,
2152,Paula Jobs,373,246,39,,
2153,John Dell,440,231,255,90,
2154,Thomas Parker,77,16,99,311,134
2155,Alexa Bravo,337,171,462,363,131
2156,Doug Martinez,335,210,75,492,260
2157,Bob Matheson,306,3,47,,
2158,Doug Wayne,14,332,,,
2159,Illiana Jobs,153,67,262,,
2160,Bruce Johnson,140,56,316,31,
2161,Morgan Rudd,104,331,77,207,438
2162,Lucas Morgan,80,170,386,456,
2163,Mikey Douglass,161,0,192,422,196
2164,Jeff Williams,203,404,103,329,344
2165,Maria Lopez,121,326,370,28,65
2166,John Smith,46,327,100,,
2167,Morgan Chase,79,328,,,
2168,Mark Young,99,220,388,202,391
2169,Destiny Bobson,59,259,35,195,95
2170,Doug Jefferson,26,263,84,184,150
2171,Richard Chase,81,87,395,,
2172,Jakob Gomez,320,440,292,68,82
2173,Andrew Rudd,105,113,265,364,
2174,Dana Westlund,0,481,67,149,46
2175,Destiny Young,34,99,135,,
2176,Poju Jackson,100,355,50,216,81
2177,Jessica Jobs,414,132,,,
2178,Morgan Dell,333,479,387,262,
2179,Johnny Sobrino,420,210,53,466,
2180,Nick Diesel,300,202,63,,
2181,Janet Michaels,235,302,276,458,438
2182,Chad Diesel,21,237,470,,
2183,Jeff Jackson,137,197,280,159,
2184,Janet Quintero,446,53,235,324,363
2185,Eddie Diesel,278,251,123,161,
2186,Paul Evans,154,281,272,322,
2187,Bruce Bravo,75,171,179,162,311
2188,Jessica Richison,219,42,,,
2189,Poju Young,51,447,176,,
2190,Jefferson Sobrino,328,21,81,177,352
2191,Jillian Thomas,167,64,478,464,315
2192,Jillian Chase,94,80,300,,
2193,Mark Stevenson,24,112,157,179,0
2194,Richard Sanchez,300,103,356,,
2195,Jack Wayne,458,402,211,325,65
2196,George Thomas,48,21,458,,
2197,Illiana Morgan,461,273,,,
2198,Alexa Wayne,396,191,165,161,68
2199,Mark Diesel,106,200,,,
2200,Morgan Jefferson,23,390,116,273,
2201,Brad Wayne,166,72,186,52,68
2202,Jack Gonzalez,168,258,151,330,
2203,Daniel Bobson,350,199,437,471,240
2204,Brad Richison,40,130,272,,
2205,Dana Westlund,282,161,404,83,71
2206,Mikey Thomas,338,429,309,321,398
2207,Janet Richison,374,67,16,,
2208,Poju Sanchez,469,12,181,,
2209,Isaak Bravo,292,142,9,336,351
2210,Hugh Stewart,391,16,247,,
2211,Poju Stewart,47,317,72,491,426
2212,Ivan Bravo,402,175,183,179,51
2213,George Sanchez,141,232,412,349,443
2214,Poju Smith,38,261,246,,
2215,Matt Dean,349,38,404,,
2216,Ivan Bobson,185,168,316,,
2217,Maria Sanchez,83,430,387,315,68
2218,Isaak Smith,233,264,,,
2219,Janet Stewart,201,84,490,441,
2220,Jack Parker,60,70,,,
2221,Paul Thomas,158,439,256,324,63
2222,Eddie Sanchez,371,148,487,67,358
2223,Bruce Gomez,334,417,140,466,
2224,Isaak Evans,394,63,483,,
2225,Hugh Johnson,83,367,413,17,321
2226,George Sinatra,142,49,84,152,66
2227,Lucas Morgan,169,275,251,306,
2228,Thomas Johnson,78,204,87,368,101
2229,Lucas Dean,360,210,258,361,21
2230,Janet Chase,494,239,19,370,61
2231,Brad Williams,79,315,131,85,262
2232,Poju Dean,269,495,144,13,375
2233,Richard Stewart,83,486,259,,
2234,Morgan Chase,352,478,,,
2235,Dana Morgan,4,333,346,227,
2236,Mikey Stewart,292,307,455,311,
2237,Mark Padilla,20,19,90,,
2238,Janet Rudd,91,40,,,
2239,Mark Williams,391,392,99,139,437
2240,Jillian Gonzalez,460,252,12,130,97
2241,Jeff Wayne,218,105,361,,
2242,Jakob Wayne,286,111,85,,
2243,Poju Smith,400,184,84,324,
2244,Jefferson Smith,85,345,439,,
2245,Michael Bobson,19,389,273,160,
2246,Daniel Morgan,77,445,349,20,251
2247,Nick Stewart,495,66,29,49,178
2248,Bob Douglass,47,314,457,91,240
2249,Janet Smith,207,176,,,
2250,Chad Gomez,129,202,486,190,
2251,Lucas Jobs,14,284,101,296,
2252,John Sinatra,169,182,250,52,202
2253,Alexa Johnson,129,47,,,
2254,Alexa Padilla,452,60,387,127,130
2255,Jillian Johnson,400,193,383,,
2256,Jack Johnson,347,428,296,446,9
2257,Mikey Sobrino,322,493,362,58,73
2258,Andrew Sinatra,363,286,342,151,
2259,Jillian Matheson,449,221,,,
2260,Doug Hernandez,317,9,36,343,
2261,Richard Jobs,57,103,408,286,
2262,George Douglass,316,139,453,72,
2263,Jordan Bobson,474,13,163,488,
2264,George Chase,260,435,55,79,
2265,Doug Hernandez,328,486,197,135,333
2266,Peter Rudd,340,249,12,309,203
2267,Matt Lee,93,71,192,,
2268,Doug Hernandez,350,270,102,63,378
2269,Poju Bravo,497,59,223,358,
2270,Mikey Mack,233,163,14,478,329
2271,Matt Richison,419,401,149,311,331
2272,Brad Wayne,176,459,43,,
2273,John Gomez,108,369,43,67,34
2274,Jakob Bobson,266,47,52,,
2275,Jefferson Morgan,217,338,130,35,405
2276,Mikey Lopez,121,230,,,
2277,Jeff Chase,42,109,497,182,130
2278,Eddie Gomez,191,94,,,
2279,Chad Hernandez,33,206,,,
2280,Michael Gomez,402,312,,,
2281,Lucas Evans,137,236,493,,
2282,Andrew Wayne,122,111,155,,
2283,Paula Chase,61,491,19,37,167
2284,Jack Sanchez,191,360,419,304,463
2285,Michael Diesel,307,103,112,,
2286,Hugh Mack,375,112,67,478,342
2287,Paul Lopez,308,132,196,13,
2288,Doug Rudd,32,341,84,296,15
2289,Dana Michaels,17,205,79,107,154
2290,John Diesel,271,32,64,360,
2291,Thomas Dean,493,277,359,,
2292,Johnny Matheson,229,302,,,
2293,Mark Chase,329,196,226,488,323
2294,Dana Bravo,299,247,177,,
2295,Michael Jefferson,6,238,394,,
2296,Bob Sanchez,8,126,30,389,97
2297,Matt Quintero,217,238,,,
2298,Janet Thomas,44,278,113,239,74
2299,Alexa Quintero,370,294,217,433,196
2300,Chad Lee,177,123,13,125,
2301,Jakob Ybarra,207,300,347,,
2302,George Douglass,379,172,371,304,
2303,Jeff Quintero,309,11,112,331,
2304,Ivan Chase,382,161,,,
2305,Peter Thomas,341,125,66,,
2306,Illiana Sanchez,148,7,103,336,469
2307,Maria Diesel,89,78,225,,
2308,Andrew Sinatra,391,397,343,135,
2309,John Chase,223,457,49,473,65
2310,Johnny Bobson,237,310,331,,
2311,Michael Sinatra,56,406,172,46,161
2312,Dana Ybarra,266,303,108,339,222
2313,Michael Bravo,345,275,420,,
2314,Alexa Thomas,496,427,477,449,39
2315,Doug Bobson,20,198,185,144,356
2316,Hugh Westlund,451,211,423,418,278
2317,Doug Rudd,8,310,206,,
2318,Michael Richison,126,155,458,21,386
2319,Jefferson Sanchez,232,246,332,,
2320,Isaak Diesel,381,432,,,
2321,Paula Ybarra,9,219,490,,
2322,Matt Michaels,150,167,44,388,
2323,Ivan Thomas,34,475,,,
2324,Lucas Ybarra,175,169,275,81,
2325,Daniel Mungus,331,21,384,347,354
2326,Mark Matheson,130,359,21,178,67
2327,Andrew Johnson,232,59,157,,
2328,George Parker,287,321,253,,
2329,Chad Michaels,403,252,443,208,
2330,Johnny Lopez,21,66,409,4,
2331,Doug Morgan,2,48,112,252,69
2332,Thomas Stevenson,348,66,37,32,169
2333,Hugh Gonzalez,155,92,210,144,
2334,Illiana Williams,189,237,339,72,94
2335,Andrew Bobson,198,318,473,395,211
2336,Destiny Rudd,389,443,183,74,388
2337,Lucas Wayne,469,202,,,
2338,Mikey Quintero,297,188,192,106,136
2339,Bruce Wayne,210,266,195,,
2340,Janet Stevenson,151,154,95,467,464
2341,Jack Mungus,12,330,279,233,467
2342,Eddie Michaels,182,382,221,,
2343,Alexa Westlund,9,23,,,
2344,Jefferson Mack,319,114,249,,
2345,Illiana Matheson,73,195,456,,
2346,Poju Lee,37,399,,,
2347,Paul Gonzalez,161,98,,,
2348,Jessica Parker,146,431,452,,
2349,Jessica Sobrino,56,352,,,
2350,Doug Parker,423,356,15,473,
2351,Lucas Padilla,308,372,17,18,
2352,Poju Johnson,246,138,428,35,114
2353,Illiana Mack,406,194,158,412,463
2354,Doug Stevenson,453,207,7,315,
2355,Andrew Wayne,478,116,427,397,
2356,Johnny Gomez,110,482,,,
2357,Bruce Mungus,419,213,440,349,57
2358,Janet Stewart,354,432,216,87,429
2359,Peter Michaels,161,50,84,322,
2360,Mark Stewart,334,441,,,
2361,Lucas Jobs,210,460,88,226,40
2362,Eddie Sobrino,444,433,346,,
2363,Jillian Sobrino,307,117,,,
2364,Eddie Williams,58,235,,,
2365,Johnny Sanchez,384,202,,,
2366,Ivan Morgan,442,40,303,86,265
2367,Brad Sinatra,444,471,478,,
2368,Daniel Dell,418,341,35,,
2369,Bruce Sanchez,191,123,375,125,26
2370,Alexa Morgan,231,248,,,
2371,Illiana Smith,408,130,93,430,275
2372,Dana Mack,417,59,,,
2373,Paula Hernandez,113,218,75,,
2374,Paula Evans,244,449,252,,
2375,Michael Richison,259,134,91,158,
2376,Paula Mungus,471,65,401,,
2377,Isaak Jackson,388,86,280,326,
2378,John Sanchez,272,454,,,
2379,Thomas Matheson,294,414,470,244,62
2380,Mikey Stewart,194,252,202,,
2381,Jack Martinez,42,246,148,408,483
2382,Mikey Padilla,410,117,463,185,
2383,Maria Mungus,242,446,228,223,193
2384,Isaak Williams,285,330,122,258,
2385,Mikey Stevenson,412,305,16,210,
2386,Chad Lee,439,41,401,,
2387,Michael Williams,343,287,266,157,
2388,Richard Sinatra,136,40,,,
2389,Jordan Michaels,199,196,98,252,469
2390,George Bravo,61,0,288,169,393
2391,Richard Sinatra,36,209,,,
2392,Hugh Gomez,439,169,192,,
2393,Nick Sinatra,115,25,201,407,364
2394,Janet Stevenson,216,222,428,,
2395,Isaak Lee,420,402,323,312,440
2396,Dana Lee,305,301,138,255,
2397,Bob Parker,484,369,152,175,414
2398,Poju Jackson,51,388,364,373,210
2399,Janet Johnson,378,469,476,232,160
2400,Lucas Gonzalez,491,452,497,384,482
2401,Illiana Douglass,443,110,214,363,290
2402,Bruce Padilla,321,148,,,
2403,Jessica Young,5,251,,,
2404,Paula Smith,143,206,,,
2405,Jack Matheson,452,321,213,482,390
2406,Isaak Chase,472,495,117,176,
2407,Hugh Rudd,321,240,216,406,335
2408,Morgan Evans,172,379,471,387,
2409,Mikey Jobs,80,414,,,
2410,Andrew Jobs,200,238,,,
2411,John Rudd,140,271,,,
2412,Dana Jefferson,269,180,107,265,
2413,Alexa Michaels,380,313,306,191,322
2414,Johnny Bravo,481,138,286,,
2415,Maria Westlund,133,10,,,
2416,Destiny Sobrino,38,399,427,18,
2417,Ivan Jefferson,492,215,387,413,
2418,Maria Stevenson,119,418,365,29,
2419,Maria Sanchez,289,305,,,
2420,Jordan Gomez,237,125,97,404,268
2421,Ivan Mungus,331,412,273,9,
2422,Lucas Westlund,140,224,,,
2423,Paul Wayne,65,468,244,307,409
2424,Hugh Sanchez,0,374,,,
2425,Jillian Martinez,44,399,,,
2426,Bob Douglass,59,136,119,354,383
2427,Michael Morgan,145,268,494,,
2428,Jakob Wayne,2,94,,,
2429,Bruce Dell,130,422,75,73,
2430,Illiana Lee,93,9,441,300,79
2431,Nick Stewart,241,30,81,216,172
2432,Johnny Douglass,388,83,149,217,
2433,Johnny Gonzalez,25,366,23,220,12
2434,Chad Evans,67,128,74,307,
2435,Jordan Hernandez,26,337,254,4,252
2436,Ivan Parker,211,374,106,,
2437,Mikey Jefferson,242,208,159,,
2438,Richard Quintero,396,342,472,282,262
2439,Peter Smith,429,366,,,
2440,Doug Johnson,397,143,,,
2441,Lucas Morgan,134,405,438,,
2442,Andrew Johnson,373,57,,,
2443,Brad Martinez,220,203,282,81,368
2444,Mark Thomas,266,251,97,,
2445,Janet Smith,132,446,439,,
2446,Michael Sinatra,30,474,,,
2447,Paul Bravo,242,90,,,
2448,Jefferson Smith,41,420,71,54,180
2449,Jordan Gonzalez,7,447,81,,
2450,Jillian Jobs,94,153,90,191,313
2451,Jillian Sobrino,50,41,,,
2452,Paul Quintero,132,473,,,
2453,Bruce Matheson,437,210,58,299,157
2454,Doug Sobrino,228,382,207,277,203
2455,Jeff Evans,208,396,,,
2456,Morgan Young,494,186,88,314,252
2457,Alexa Jobs,443,449,417,,
2458,Jakob Evans,293,269,126,453,362
2459,George Diesel,355,252,366,288,115
2460,Daniel Lee,240,469,361,121,461
2461,Jack Chase,180,364,298,130,391
2462,Jessica Sanchez,423,327,361,221,
2463,Nick Sinatra,9,435,204,197,28
2464,Jakob Dell,393,156,173,253,30
2465,Maria Smith,484,205,58,452,
2466,Destiny Jefferson,39,175,274,35,
2467,Alexa Rudd,107,484,253,243,300
2468,Jessica Dean,70,92,,,
2469,Michael Michaels,50,218,88,35,
2470,Morgan Williams,253,85,363,210,
2471,Poju Dell,276,222,120,117,213
2472,Matt Rudd,391,376,416,,
2473,Alexa Williams,73,268,185,369,294
2474,Ivan Douglass,222,110,,,
2475,John Bravo,443,241,380,,
2476,Jordan Williams,336,38,474,250,324
2477,Richard Michaels,46,171,,,
2478,Mark Martinez,247,276,404,61,
2479,Ivan Jackson,108,78,378,486,263
2480,Janet Jackson,302,122,235,368,241
2481,Dana Smith,207,158,165,,
2482,Lucas Westlund,220,214,417,,
2483,Jeff Williams,246,26,,,
2484,Peter Padilla,461,410,401,,
2485,Thomas Smith,80,420,140,,
2486,Richard Dean,478,394,400,357,
2487,Morgan Jefferson,242,479,182,156,250
2488,Daniel Jackson,303,25,400,122,
2489,John Gonzalez,218,41,,,
2490,Doug Jefferson,365,437,,,
2491,Johnny Mungus,395,214,432,279,
2492,Isaak Mungus,82,282,394,353,120
2493,Janet Jackson,386,468,57,428,303
2494,Jeff Sobrino,318,395,115,430,254
2495,Mark Thomas,182,440,,,
2496,Mark Gomez,36,238,44,6,20
2497,Poju Sinatra,258,264,274,182,447
2498,Thomas Dell,484,241,415,288,335
2499,Nick Mungus,1,438,,,
